"File","Change","Regression","Detail"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t02-fail-c.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t02-fail-d.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t02-pass-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t02-pass-b.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t02-pass-c.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t02-pass-d.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t03-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.7 character encodings\8.4.5.7-t03-pass-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t01-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t01-pass-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t01-pass-b.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t01-pass-c.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t02-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t02-fail-b.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t02-fail-c.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.8 unicode character maps\8.4.5.8-t02-pass-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.4 text representation for content\8.4.5 fonts\8.4.5.9 use of .notdef glyph\8.4.5.9-t01-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.6 text string objects\8.6-t01-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.7 optional content\8.7-t02-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.7 optional content\8.7-t02-pass-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.8 intra-document destinations\8.8-t01-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.8 intra-document destinations\8.8-t02-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.9 annotations\8.9.2 semantics and content\8.9.2.2 annotations as artifacts\8.9.2.2-t01-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"pdf_ua-2\8.9 annotations\8.9.2 semantics and content\8.9.2.4 annotation types\8.9.2.4.10 file attachment\8.9.2.4.10-t01-fail-a.pdf","MISSING_AFTER","True","In baseline report but absent from after report (resave failed or file skipped)"
"twg test files\twg test suite a001-pdfa1-fail-d.pdf","NOW_COMPLIANT","False","removed: ISO 19005-1:2005 clause 6.1.12 test 2"
"twg test files\twg test suite a002-pdfa2-fail-a.pdf","NOW_COMPLIANT","False","removed: ISO 19005-2:2011 clause 6.2.2 test 2"
"twg test files\twg test suite a003-pdfa2-fail-a.pdf","NOW_COMPLIANT","False","removed: ISO 19005-2:2011 clause 6.2.2 test 2"
"twg test files\twg test suite a018-pdfa2-fail-b.pdf","NOW_COMPLIANT","False","removed: ISO 19005-2:2011 clause 6.1.13 test 5"
